timestamp,load_pct,fuel_flow_kg_s,water_flow_kg_s,air_temp_k,drum_pressure_mpa,steam_temp_c,tube_metal_temp_c,flue_gas_temp_c,flue_gas_o2_pct,true_fouling_resistance,is_anomalous
2026-03-01 06:06:00,75.58,2.7068,8.2422,297.01,16.185,298.65,1029.57,774.74,3.505,0.466504,1
2026-03-01 06:06:05,74.3,2.64,8.073,296.98,16.111,298.49,1029.51,774.86,3.505,0.466595,1
2026-03-01 06:06:10,76.36,2.7113,8.1465,297.14,16.109,298.23,1029.85,775.08,3.478,0.46669,1
2026-03-01 06:06:15,73.07,2.5452,7.9294,296.98,16.145,296.94,1029.55,775.03,3.676,0.46678,1
2026-03-01 06:06:20,73.75,2.5478,7.8859,297.28,16.061,297.54,1029.72,774.66,3.448,0.466868,1
2026-03-01 06:06:25,73.66,2.5639,7.9876,297.19,16.107,297.47,1029.8,775.66,3.467,0.466957,1
2026-03-01 06:06:30,76.72,2.6188,8.3768,297.18,16.206,298.4,1030.25,777.41,3.402,0.467048,1
2026-03-01 06:06:35,76.52,2.7319,8.2935,296.78,16.15,298.12,1030.33,776.92,3.355,0.467143,1
2026-03-01 06:06:40,75.84,2.643,8.308,297.15,16.247,298.21,1030.34,775.08,3.437,0.467237,1
2026-03-01 06:06:45,76.72,2.7367,8.2733,297.06,16.286,297.56,1030.54,775.74,3.403,0.467332,1
2026-03-01 06:06:50,73.79,2.5334,7.952,297.58,16.083,297.56,1030.28,776.74,3.491,0.467423,1
2026-03-01 06:06:55,75.63,2.6905,8.1737,296.89,16.125,296.61,1030.59,774.91,3.562,0.467516,1
2026-03-01 06:07:00,74.92,2.6025,7.9843,297.11,16.126,297.32,1030.6,775.96,3.446,0.467607,1
2026-03-01 06:07:05,76.38,2.622,8.2171,297.22,16.238,296.97,1030.87,776.64,3.55,0.4677,1
2026-03-01 06:07:10,74.94,2.688,8.0683,296.95,16.173,298.19,1030.79,776.22,3.575,0.467796,1
2026-03-01 06:07:15,74.54,2.6531,8.0272,297.53,16.177,297.53,1030.84,776.3,3.498,0.467891,1
2026-03-01 06:07:20,75.93,2.6659,8.2215,297.54,16.236,297.63,1031.1,777.14,3.528,0.467985,1
2026-03-01 06:07:25,76.43,2.6764,8.1361,296.98,16.136,296.89,1031.25,777.15,3.549,0.468077,1
2026-03-01 06:07:30,74.11,2.6116,7.9127,297.03,16.156,297.06,1031.06,776.1,3.482,0.468169,1
2026-03-01 06:07:35,75.03,2.6337,8.1934,297.58,16.153,297.48,1031.26,778.45,3.483,0.46826,1
2026-03-01 06:07:40,73.53,2.5419,7.7808,297.43,16.139,296.57,1031.17,776.86,3.547,0.468349,1
2026-03-01 06:07:45,71.37,2.4816,7.7576,297.07,16.128,296.45,1031.0,776.85,3.58,0.468437,1
2026-03-01 06:07:50,75.42,2.7182,8.1157,297.23,16.152,297.59,1031.58,777.24,3.49,0.468533,1
2026-03-01 06:07:55,76.04,2.7681,8.2246,296.87,16.138,296.63,1031.75,777.76,3.548,0.46863,1
2026-03-01 06:08:00,75.52,2.7056,8.2804,297.59,16.109,296.81,1031.79,777.14,3.479,0.468724,1
2026-03-01 06:08:05,72.2,2.5461,7.787,297.16,16.176,296.19,1031.48,776.2,3.577,0.468813,1
2026-03-01 06:08:10,74.6,2.5974,8.1067,297.26,16.139,296.95,1031.86,778.34,3.536,0.468905,1
2026-03-01 06:08:15,71.8,2.481,7.7589,296.96,16.011,296.77,1031.61,776.62,3.488,0.468991,1
2026-03-01 06:08:20,77.18,2.672,8.3268,296.92,16.267,297.74,1032.34,778.31,3.583,0.469083,1
2026-03-01 06:08:25,73.5,2.5503,7.9192,297.24,16.031,296.71,1031.99,779.35,3.593,0.469172,1
2026-03-01 06:08:30,77.01,2.7814,8.3733,297.53,16.117,297.46,1032.51,779.78,3.392,0.469268,1
2026-03-01 06:08:35,76.55,2.7514,8.2086,297.04,16.168,296.96,1032.55,778.16,3.535,0.469362,1
2026-03-01 06:08:40,73.78,2.6121,7.8776,296.95,16.096,295.81,1032.31,778.68,3.489,0.469453,1
2026-03-01 06:08:45,73.43,2.5317,7.9366,297.21,16.131,296.35,1032.35,777.24,3.581,0.469542,1
2026-03-01 06:08:50,75.66,2.6837,8.1864,297.47,16.068,296.58,1032.71,779.98,3.579,0.469636,1
2026-03-01 06:08:55,73.87,2.5758,7.8316,297.02,16.141,296.77,1032.59,778.78,3.557,0.469726,1
2026-03-01 06:09:00,75.29,2.5489,8.1301,297.1,16.22,296.37,1032.85,780.04,3.591,0.469814,1
2026-03-01 06:09:05,74.41,2.6158,7.9381,297.31,16.088,296.1,1032.83,779.27,3.553,0.469906,1
2026-03-01 06:09:10,72.46,2.5025,7.8761,297.34,16.075,295.6,1032.69,778.44,3.497,0.469994,1
2026-03-01 06:09:15,71.79,2.4803,7.609,297.09,16.039,295.74,1032.7,778.53,3.37,0.470082,1
2026-03-01 06:09:20,75.48,2.6316,8.3054,297.37,16.176,296.21,1033.23,779.29,3.402,0.470171,1
2026-03-01 06:09:25,74.29,2.5804,7.9967,297.25,16.081,296.34,1033.18,779.83,3.46,0.47026,1
2026-03-01 06:09:30,74.31,2.5994,7.9561,297.15,16.075,295.65,1033.27,778.99,3.547,0.470352,1
2026-03-01 06:09:35,76.18,2.6631,8.205,297.33,16.168,297.25,1033.59,780.1,3.384,0.470446,1
2026-03-01 06:09:40,76.9,2.6164,8.3496,297.3,16.209,295.83,1033.77,780.45,3.366,0.470538,1
2026-03-01 06:09:45,74.73,2.6764,8.1422,296.94,16.152,295.35,1033.6,778.77,3.468,0.470631,1
2026-03-01 06:09:50,74.63,2.5727,8.038,297.44,16.12,296.1,1033.68,779.25,3.478,0.47072,1
2026-03-01 06:09:55,75.89,2.6181,8.0811,297.22,16.203,295.4,1033.92,779.16,3.495,0.470811,1
2026-03-01 06:10:00,73.11,2.5456,7.7985,297.42,16.12,295.61,1033.67,779.83,3.622,0.470898,1
2026-03-01 06:10:05,75.48,2.6374,8.1744,297.16,16.102,295.52,1034.05,780.58,3.452,0.47099,1
2026-03-01 06:10:10,75.97,2.7173,8.2838,297.2,16.038,296.14,1034.2,781.46,3.474,0.471087,1
2026-03-01 06:10:15,76.16,2.6765,8.3151,297.23,16.202,295.89,1034.32,780.34,3.554,0.47118,1
2026-03-01 06:10:20,72.24,2.551,7.8152,297.26,16.076,295.82,1033.94,779.3,3.458,0.471269,1
2026-03-01 06:10:25,74.0,2.6011,8.0696,297.45,16.073,295.66,1034.24,780.4,3.603,0.471359,1
2026-03-01 06:10:30,73.83,2.5932,8.1264,297.24,16.205,295.42,1034.31,781.22,3.433,0.47145,1
2026-03-01 06:10:35,75.3,2.6477,8.2271,297.14,16.237,295.62,1034.58,782.7,3.46,0.471543,1
2026-03-01 06:10:40,75.87,2.578,8.2674,297.35,16.233,295.11,1034.74,781.64,3.43,0.471634,1
2026-03-01 06:10:45,77.39,2.6987,8.2938,297.23,16.214,295.37,1035.01,781.16,3.594,0.471727,1
2026-03-01 06:10:50,74.4,2.6507,8.1127,297.74,15.979,295.38,1034.75,781.83,3.514,0.471818,1
2026-03-01 06:10:55,74.4,2.7617,8.0722,297.2,16.196,295.5,1034.84,781.71,3.49,0.471916,1
2026-03-01 06:11:00,76.87,2.6424,8.3543,297.39,16.145,295.33,1035.23,782.27,3.381,0.472008,1
2026-03-01 06:11:05,75.59,2.6627,8.265,297.32,16.135,295.18,1035.17,781.03,3.584,0.4721,1
2026-03-01 06:11:10,77.05,2.6739,8.3501,296.74,16.24,295.22,1035.44,782.84,3.539,0.472196,1
2026-03-01 06:11:15,75.58,2.7273,8.1547,297.0,16.264,295.35,1035.36,781.97,3.437,0.472292,1
2026-03-01 06:11:20,73.41,2.5153,7.8431,297.06,16.192,294.87,1035.19,781.65,3.52,0.47238,1
2026-03-01 06:11:25,73.15,2.5853,7.8765,296.85,16.118,295.07,1035.25,782.81,3.552,0.47247,1
2026-03-01 06:11:30,72.82,2.4925,7.8819,297.07,16.139,294.43,1035.3,782.6,3.551,0.472557,1
2026-03-01 06:11:35,76.14,2.6523,8.2457,296.87,16.12,295.04,1035.79,782.01,3.446,0.472649,1
2026-03-01 06:11:40,76.93,2.6913,8.3284,296.92,16.111,295.79,1035.98,784.41,3.597,0.472746,1
2026-03-01 06:11:45,77.93,2.7702,8.4927,297.19,16.268,296.09,1036.19,784.36,3.446,0.472843,1
2026-03-01 06:11:50,76.42,2.6315,8.3222,297.53,16.197,294.84,1036.1,782.67,3.467,0.472933,1
2026-03-01 06:11:55,76.9,2.7179,8.2998,296.87,16.119,295.55,1036.26,781.81,3.554,0.473028,1
2026-03-01 06:12:00,74.28,2.6006,7.9547,296.9,16.132,295.17,1036.03,783.44,3.566,0.473119,1
2026-03-01 06:12:05,73.42,2.5805,7.9598,297.04,16.146,294.81,1036.02,783.31,3.591,0.473208,1
2026-03-01 06:12:10,76.43,2.7133,8.4339,297.11,16.227,293.96,1036.47,783.07,3.633,0.473303,1
2026-03-01 06:12:15,75.78,2.601,8.2099,296.84,16.199,294.0,1036.49,785.26,3.436,0.473393,1
2026-03-01 06:12:20,75.31,2.6684,8.1103,297.0,16.139,294.3,1036.52,783.74,3.507,0.473486,1
2026-03-01 06:12:25,75.73,2.6279,8.2222,296.99,16.124,294.31,1036.67,784.0,3.426,0.473578,1
2026-03-01 06:12:30,75.64,2.6912,8.2166,297.21,16.17,294.06,1036.75,784.41,3.45,0.473673,1
2026-03-01 06:12:35,77.08,2.7112,8.3713,297.23,16.236,294.85,1037.02,785.52,3.411,0.473766,1
2026-03-01 06:12:40,77.1,2.69,8.4362,297.11,16.241,294.83,1037.11,784.9,3.468,0.47386,1
2026-03-01 06:12:45,75.97,2.6354,8.2357,297.07,16.25,295.18,1037.07,784.63,3.553,0.473952,1
2026-03-01 06:12:50,76.42,2.7077,8.3597,297.0,16.183,294.1,1037.22,783.62,3.454,0.474047,1
2026-03-01 06:12:55,75.93,2.7078,8.2183,297.15,16.115,293.97,1037.25,784.78,3.501,0.474141,1
2026-03-01 06:13:00,74.46,2.5849,8.1629,296.95,16.192,294.13,1037.17,785.69,3.435,0.474231,1
2026-03-01 06:13:05,76.29,2.6248,8.3358,297.45,16.183,293.64,1037.48,784.57,3.425,0.474324,1
2026-03-01 06:13:10,73.06,2.585,7.9645,296.84,16.043,294.63,1037.18,784.68,3.413,0.474413,1
2026-03-01 06:13:15,76.74,2.6278,8.3505,297.01,16.219,294.02,1037.71,782.96,3.451,0.474506,1
2026-03-01 06:13:20,73.36,2.5155,8.1073,297.32,16.185,293.69,1037.4,786.01,3.507,0.474595,1
2026-03-01 06:13:25,75.58,2.6029,8.2491,297.06,16.182,294.01,1037.75,785.34,3.489,0.474685,1
2026-03-01 06:13:30,73.89,2.5694,7.9118,297.28,16.197,293.63,1037.64,785.07,3.452,0.474776,1
2026-03-01 06:13:35,75.98,2.606,8.226,297.49,16.147,293.78,1037.99,786.16,3.513,0.474869,1
2026-03-01 06:13:40,75.1,2.5511,8.09,297.31,16.116,294.81,1037.97,785.92,3.482,0.474958,1
2026-03-01 06:13:45,72.76,2.5012,8.0234,296.9,16.143,293.46,1037.78,785.66,3.459,0.475046,1
2026-03-01 06:13:50,75.78,2.6782,8.2849,296.91,16.15,293.95,1038.23,785.12,3.499,0.475139,1
2026-03-01 06:13:55,74.29,2.5492,8.1855,297.11,16.195,293.29,1038.14,786.92,3.514,0.475227,1
2026-03-01 06:14:00,76.48,2.663,8.1985,297.23,16.191,294.0,1038.5,787.35,3.471,0.475321,1
2026-03-01 06:14:05,75.16,2.7083,8.2049,297.38,16.214,293.53,1038.43,786.55,3.586,0.475414,1
2026-03-01 06:14:10,75.75,2.6492,8.0715,296.99,16.198,293.66,1038.6,787.76,3.521,0.475507,1
2026-03-01 06:14:15,73.72,2.5938,7.834,297.05,16.077,293.47,1038.45,786.25,3.726,0.4756,1
2026-03-01 06:14:20,74.27,2.5616,7.9893,297.09,16.034,293.67,1038.6,786.08,3.473,0.475688,1
2026-03-01 06:14:25,74.46,2.6928,8.1632,297.09,16.177,293.56,1038.72,786.83,3.512,0.475782,1
2026-03-01 06:14:30,76.44,2.6537,8.1758,297.44,16.21,293.43,1039.05,788.09,3.39,0.475876,1
2026-03-01 06:14:35,77.67,2.7093,8.3868,297.12,16.158,293.54,1039.29,787.17,3.428,0.475971,1
2026-03-01 06:14:40,73.94,2.6407,8.0811,297.17,16.167,292.54,1038.94,786.49,3.361,0.476064,1
2026-03-01 06:14:45,76.77,2.6796,8.3585,297.32,16.258,293.25,1039.37,786.71,3.517,0.476157,1
2026-03-01 06:14:50,71.9,2.5183,7.9421,297.46,16.046,292.75,1038.87,786.68,3.613,0.476244,1
2026-03-01 06:14:55,73.36,2.5563,7.9231,297.13,16.017,293.24,1039.14,787.27,3.497,0.476334,1
2026-03-01 06:15:00,73.71,2.5689,7.9256,297.39,16.17,291.76,1039.27,786.46,3.383,0.476424,1
2026-03-01 06:15:05,73.12,2.5741,7.8095,297.51,16.172,292.85,1039.29,785.69,3.694,0.476515,1
2026-03-01 06:15:10,72.77,2.5692,7.8302,297.12,16.064,292.27,1039.34,787.04,3.491,0.476605,1
2026-03-01 06:15:15,75.77,2.6262,8.0947,297.03,16.206,293.28,1039.79,788.26,3.452,0.476698,1
2026-03-01 06:15:20,74.83,2.5883,7.9377,297.58,16.163,293.37,1039.77,789.35,3.563,0.476789,1
2026-03-01 06:15:25,75.72,2.6257,8.3345,297.37,16.16,292.81,1039.97,788.9,3.413,0.476879,1
2026-03-01 06:15:30,76.18,2.6104,8.2317,297.14,16.205,293.49,1040.11,790.4,3.428,0.476969,1
2026-03-01 06:15:35,75.55,2.5805,8.3662,297.27,16.137,293.11,1040.13,788.09,3.548,0.47706,1
2026-03-01 06:15:40,76.13,2.6766,8.1553,296.93,16.12,292.8,1040.29,789.09,3.59,0.477155,1
2026-03-01 06:15:45,75.04,2.664,8.0702,297.36,16.171,291.84,1040.26,788.53,3.479,0.47725,1
2026-03-01 06:15:50,73.37,2.6026,7.8614,296.78,16.127,292.49,1040.15,790.4,3.405,0.477344,1
2026-03-01 06:15:55,76.73,2.5903,8.2358,297.35,16.061,292.3,1040.64,789.68,3.554,0.477436,1
2026-03-01 06:16:00,74.26,2.5893,8.09,297.0,16.075,291.04,1040.44,786.94,3.321,0.477527,1
2026-03-01 06:16:05,73.74,2.5368,8.0093,296.81,16.089,291.72,1040.46,788.33,3.554,0.477615,1
2026-03-01 06:16:10,74.88,2.6264,8.1567,296.74,16.174,292.91,1040.69,787.97,3.394,0.477706,1
2026-03-01 06:16:15,73.77,2.5653,8.0749,297.04,16.047,292.19,1040.65,790.11,3.485,0.477796,1
2026-03-01 06:16:20,74.52,2.6317,8.1363,297.28,16.123,292.72,1040.83,788.68,3.53,0.477888,1
2026-03-01 06:16:25,75.66,2.6472,8.0903,296.86,16.261,292.97,1041.06,790.02,3.414,0.477982,1
2026-03-01 06:16:30,75.66,2.5724,8.1297,296.89,16.168,292.34,1041.15,789.68,3.455,0.478073,1
2026-03-01 06:16:35,73.79,2.5441,7.9793,297.04,16.13,291.68,1041.02,789.22,3.479,0.478162,1
2026-03-01 06:16:40,74.41,2.6045,8.3342,297.3,16.134,291.5,1041.18,789.01,3.498,0.478252,1
2026-03-01 06:16:45,76.75,2.6898,8.3507,297.33,16.238,292.17,1041.56,789.98,3.492,0.478347,1
2026-03-01 06:16:50,75.88,2.5996,8.2037,297.17,16.171,291.65,1041.54,790.35,3.489,0.478438,1
2026-03-01 06:16:55,78.25,2.6772,8.5047,297.34,16.21,291.78,1041.92,790.64,3.463,0.478531,1
2026-03-01 06:17:00,76.91,2.6939,8.2575,297.28,16.2,291.79,1041.85,791.17,3.563,0.478625,1
2026-03-01 06:17:05,76.85,2.6336,8.3209,297.06,16.257,291.9,1041.94,789.47,3.593,0.478717,1
2026-03-01 06:17:10,73.05,2.4901,7.9659,297.32,16.127,291.42,1041.57,789.05,3.561,0.478804,1
2026-03-01 06:17:15,76.28,2.6519,8.2357,296.88,16.181,291.82,1042.05,791.59,3.507,0.478897,1
2026-03-01 06:17:20,75.05,2.6073,8.0451,297.24,16.21,291.86,1041.99,790.03,3.377,0.478987,1
2026-03-01 06:17:25,74.3,2.5655,8.0186,296.91,16.109,291.45,1042.0,789.57,3.317,0.47908,1
2026-03-01 06:17:30,75.38,2.6102,8.1156,297.17,15.998,291.95,1042.22,791.38,3.468,0.479172,1
2026-03-01 06:17:35,76.55,2.6797,8.1584,297.38,16.206,292.03,1042.45,791.36,3.604,0.479265,1
2026-03-01 06:17:40,75.88,2.6269,8.1492,297.18,16.191,292.03,1042.46,792.17,3.469,0.479354,1
2026-03-01 06:17:45,73.81,2.5861,7.8599,297.14,16.093,291.23,1042.3,789.09,3.571,0.479443,1
2026-03-01 06:17:50,76.24,2.6531,8.1348,297.18,16.164,290.97,1042.68,790.4,3.469,0.479535,1
2026-03-01 06:17:55,74.17,2.6026,7.9188,297.27,16.195,291.13,1042.53,791.91,3.523,0.479628,1
2026-03-01 06:18:00,75.45,2.6758,8.2246,297.56,16.183,290.9,1042.78,792.31,3.443,0.479724,1
2026-03-01 06:18:05,74.67,2.6469,8.1831,297.27,16.216,291.56,1042.78,792.46,3.564,0.479816,1
2026-03-01 06:18:10,74.79,2.6693,7.9547,297.04,16.159,290.5,1042.89,792.47,3.504,0.47991,1
2026-03-01 06:18:15,76.27,2.7029,8.3634,297.1,16.17,291.45,1043.16,792.45,3.422,0.480005,1
2026-03-01 06:18:20,73.56,2.5841,7.8541,296.96,16.154,291.01,1042.92,791.5,3.391,0.480096,1
2026-03-01 06:18:25,78.03,2.7139,8.4875,296.89,16.235,291.74,1043.55,791.5,3.525,0.48019,1
2026-03-01 06:18:30,72.38,2.5179,7.8381,296.65,16.114,290.81,1042.96,793.53,3.561,0.480278,1
2026-03-01 06:18:35,74.22,2.5625,8.0664,297.04,16.121,290.84,1043.27,791.68,3.526,0.480367,1
2026-03-01 06:18:40,75.67,2.6486,8.0789,296.86,16.136,290.49,1043.54,793.81,3.422,0.48046,1
2026-03-01 06:18:45,75.99,2.6875,8.0617,297.16,16.145,291.74,1043.67,792.57,3.549,0.480556,1
2026-03-01 06:18:50,74.96,2.5945,8.0314,297.03,16.175,290.78,1043.64,792.77,3.443,0.480646,1
2026-03-01 06:18:55,75.02,2.6243,8.1366,296.92,16.183,290.61,1043.74,792.44,3.572,0.480739,1
2026-03-01 06:19:00,75.72,2.6232,8.3346,296.72,16.034,290.85,1043.92,793.41,3.416,0.480831,1
2026-03-01 06:19:05,74.76,2.6249,7.9916,297.07,16.108,291.15,1043.89,793.67,3.404,0.480922,1
2026-03-01 06:19:10,77.19,2.6798,8.329,296.79,16.119,290.77,1044.28,792.51,3.472,0.481017,1
2026-03-01 06:19:15,76.36,2.6431,8.1871,297.28,16.155,291.25,1044.27,794.25,3.537,0.48111,1
2026-03-01 06:19:20,76.41,2.6472,8.2509,297.19,16.151,290.79,1044.37,795.29,3.546,0.481202,1
2026-03-01 06:19:25,73.65,2.5979,7.7998,297.09,16.128,290.65,1044.13,793.95,3.532,0.481293,1
2026-03-01 06:19:30,74.98,2.6204,8.2175,297.43,16.159,290.54,1044.38,794.56,3.592,0.481386,1
2026-03-01 06:19:35,74.65,2.5955,8.0636,297.14,16.249,290.64,1044.43,793.83,3.526,0.481477,1
2026-03-01 06:19:40,73.59,2.586,8.0207,297.21,16.138,290.56,1044.4,793.45,3.524,0.481567,1
2026-03-01 06:19:45,75.63,2.6306,8.1498,297.27,16.196,290.56,1044.73,794.6,3.305,0.481659,1
2026-03-01 06:19:50,74.28,2.645,8.038,297.03,16.063,290.87,1044.67,793.38,3.425,0.481751,1
2026-03-01 06:19:55,76.07,2.6236,8.3061,297.03,16.157,290.27,1044.97,794.51,3.572,0.481844,1
2026-03-01 06:20:00,73.48,2.5644,7.9466,297.14,16.062,290.5,1044.75,792.98,3.443,0.481934,1
2026-03-01 06:20:05,77.66,2.6621,8.4012,296.87,16.239,290.14,1045.35,794.37,3.445,0.482027,1
2026-03-01 06:20:10,73.74,2.567,7.9004,297.49,16.125,290.09,1044.97,795.55,3.483,0.482117,1
2026-03-01 06:20:15,75.41,2.5722,8.1017,297.17,16.142,289.68,1045.26,793.08,3.412,0.482207,1
2026-03-01 06:20:20,76.27,2.6992,8.1559,297.09,16.226,289.74,1045.46,795.95,3.435,0.482303,1
2026-03-01 06:20:25,74.22,2.6285,7.957,297.55,16.119,290.41,1045.3,796.68,3.505,0.482396,1
2026-03-01 06:20:30,76.36,2.7038,8.3465,296.91,16.247,290.96,1045.65,795.81,3.39,0.482489,1
2026-03-01 06:20:35,73.23,2.5642,8.0536,297.44,16.177,289.53,1045.37,794.34,3.493,0.482579,1
2026-03-01 06:20:40,77.25,2.6686,8.2433,297.3,16.168,289.59,1045.94,796.52,3.417,0.482673,1
2026-03-01 06:20:45,75.09,2.5962,8.1416,297.36,16.208,289.73,1045.78,794.56,3.507,0.482764,1
2026-03-01 06:20:50,74.17,2.6573,7.9854,297.1,16.137,289.23,1045.76,795.01,3.581,0.482856,1
2026-03-01 06:20:55,74.62,2.6691,8.1705,297.14,16.122,290.16,1045.9,794.79,3.614,0.48295,1
2026-03-01 06:21:00,76.28,2.6746,8.2488,297.06,16.198,290.0,1046.2,795.25,3.492,0.483043,1
2026-03-01 06:21:05,74.19,2.5759,8.0115,297.33,16.053,289.7,1046.03,796.71,3.429,0.483131,1
2026-03-01 06:21:10,73.94,2.6425,7.9256,297.21,16.1,289.31,1046.1,795.93,3.626,0.483225,1
2026-03-01 06:21:15,74.73,2.5876,7.9479,297.02,16.165,289.08,1046.28,796.85,3.535,0.483315,1
2026-03-01 06:21:20,73.29,2.5743,7.9763,297.03,16.098,289.66,1046.2,796.36,3.475,0.483405,1
2026-03-01 06:21:25,77.78,2.7765,8.429,297.13,16.265,289.63,1046.84,795.98,3.44,0.483503,1
2026-03-01 06:21:30,74.2,2.5636,8.044,297.07,16.113,288.73,1046.5,796.37,3.456,0.483594,1
2026-03-01 06:21:35,76.3,2.7036,8.1921,297.42,16.185,290.1,1046.84,796.38,3.542,0.483688,1
2026-03-01 06:21:40,75.36,2.6585,8.1274,297.29,16.152,290.35,1046.82,796.69,3.574,0.483781,1
2026-03-01 06:21:45,73.57,2.5733,8.0087,297.29,16.042,289.05,1046.7,796.76,3.544,0.48387,1
2026-03-01 06:21:50,75.03,2.5864,8.1822,297.18,16.17,289.27,1046.96,797.0,3.587,0.48396,1
2026-03-01 06:21:55,76.22,2.6386,8.1371,296.97,16.193,290.02,1047.2,797.76,3.48,0.484054,1
2026-03-01 06:22:00,74.76,2.628,8.0229,297.27,16.048,288.85,1047.12,797.53,3.691,0.484146,1
2026-03-01 06:22:05,76.83,2.6319,8.1859,296.71,16.067,289.69,1047.46,797.16,3.468,0.484239,1
2026-03-01 06:22:10,76.57,2.685,8.2852,297.17,16.162,288.85,1047.52,798.11,3.327,0.484333,1
2026-03-01 06:22:15,76.41,2.696,8.3229,296.97,16.243,289.25,1047.6,799.51,3.556,0.484427,1
2026-03-01 06:22:20,74.34,2.6413,8.0063,296.95,16.271,288.31,1047.44,797.38,3.476,0.484518,1
2026-03-01 06:22:25,73.41,2.5133,7.8748,297.04,16.024,288.47,1047.42,796.58,3.605,0.484607,1
2026-03-01 06:22:30,74.1,2.6462,7.9763,297.11,16.212,287.87,1047.59,797.81,3.534,0.484699,1
2026-03-01 06:22:35,75.31,2.7038,8.3185,297.13,16.215,288.94,1047.83,799.0,3.441,0.484794,1
2026-03-01 06:22:40,75.84,2.6707,8.2857,297.29,16.139,288.91,1047.99,799.11,3.482,0.484888,1
2026-03-01 06:22:45,71.76,2.47,7.8083,297.1,16.173,287.74,1047.59,798.19,3.422,0.484975,1
2026-03-01 06:22:50,75.0,2.6119,8.1257,297.11,16.173,289.53,1048.07,799.92,3.439,0.485066,1
2026-03-01 06:22:55,75.25,2.6317,8.1257,296.85,16.144,288.55,1048.19,799.98,3.523,0.485157,1
2026-03-01 06:23:00,74.59,2.6215,7.9833,296.88,16.052,288.33,1048.2,799.72,3.566,0.485251,1
2026-03-01 06:23:05,76.94,2.6938,8.2247,297.19,16.198,288.19,1048.58,799.19,3.54,0.485345,1
2026-03-01 06:23:10,75.63,2.6584,8.1231,297.26,16.166,288.77,1048.51,801.51,3.443,0.485436,1
2026-03-01 06:23:15,76.96,2.6901,8.2358,297.08,16.305,288.13,1048.77,799.11,3.562,0.485529,1
2026-03-01 06:23:20,74.67,2.6241,8.016,297.32,16.095,288.56,1048.58,800.02,3.506,0.485622,1
2026-03-01 06:23:25,76.4,2.6556,8.243,296.85,16.136,287.98,1048.88,799.25,3.53,0.485715,1
2026-03-01 06:23:30,77.44,2.697,8.3618,297.21,16.178,288.64,1049.1,800.71,3.557,0.485809,1
2026-03-01 06:23:35,76.95,2.6704,8.2615,296.96,16.326,288.25,1049.14,800.59,3.496,0.485902,1
2026-03-01 06:23:40,73.35,2.6438,7.961,296.94,16.056,288.21,1048.8,799.26,3.446,0.485994,1
2026-03-01 06:23:45,74.6,2.6696,8.0418,296.98,16.207,287.38,1049.04,798.22,3.599,0.486086,1
2026-03-01 06:23:50,74.46,2.6283,8.0589,297.11,16.06,288.11,1049.11,801.72,3.541,0.486177,1
2026-03-01 06:23:55,75.71,2.7028,8.117,297.22,16.187,287.56,1049.36,801.64,3.525,0.486272,1
2026-03-01 06:24:00,76.0,2.692,8.2636,297.2,16.177,287.7,1049.49,801.72,3.392,0.486367,1
2026-03-01 06:24:05,73.71,2.5871,7.918,297.07,16.087,287.93,1049.3,799.02,3.611,0.486458,1
2026-03-01 06:24:10,75.07,2.5672,8.236,297.25,16.187,287.8,1049.56,801.37,3.533,0.486549,1
2026-03-01 06:24:15,71.93,2.5072,7.7508,297.46,16.043,287.53,1049.27,799.95,3.429,0.486638,1
2026-03-01 06:24:20,77.12,2.6859,8.3217,297.1,16.116,288.27,1049.99,800.89,3.457,0.486732,1
2026-03-01 06:24:25,74.19,2.5513,8.0598,297.15,16.117,287.61,1049.72,800.09,3.504,0.486822,1
2026-03-01 06:24:30,75.04,2.5669,8.169,297.0,16.105,287.53,1049.92,802.2,3.504,0.486912,1
2026-03-01 06:24:35,74.49,2.6267,8.118,297.05,16.152,287.03,1049.94,801.3,3.49,0.487003,1
2026-03-01 06:24:40,76.67,2.6963,8.422,297.38,16.172,288.68,1050.3,801.61,3.481,0.487095,1
2026-03-01 06:24:45,70.69,2.4274,7.6872,297.38,16.133,287.18,1049.66,800.81,3.628,0.487181,1
2026-03-01 06:24:50,74.92,2.5922,8.0855,297.09,16.132,287.39,1050.26,801.63,3.496,0.487272,1
2026-03-01 06:24:55,74.78,2.6637,8.0336,297.22,16.159,287.18,1050.34,802.37,3.458,0.487365,1
2026-03-01 06:25:00,74.25,2.5637,8.0086,297.31,16.075,287.31,1050.37,799.92,3.521,0.487456,1
2026-03-01 06:25:05,77.52,2.72,8.4908,297.04,16.184,287.56,1050.85,802.03,3.558,0.487553,1
2026-03-01 06:25:10,73.6,2.5682,7.8373,296.86,16.074,287.28,1050.47,800.57,3.576,0.487641,1
2026-03-01 06:25:15,76.08,2.6831,8.1512,297.26,16.233,287.04,1050.86,802.5,3.302,0.487735,1
2026-03-01 06:25:20,75.45,2.6066,8.1315,297.3,16.122,287.93,1050.88,801.04,3.39,0.487825,1
2026-03-01 06:25:25,76.81,2.6919,8.2287,297.28,16.157,287.6,1051.14,801.7,3.334,0.487919,1
2026-03-01 06:25:30,73.91,2.5936,7.9497,297.05,16.141,286.08,1050.88,802.48,3.547,0.48801,1
2026-03-01 06:25:35,73.81,2.5925,8.1159,297.43,16.088,286.96,1050.96,802.09,3.602,0.488101,1
